id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,wiki_match
QW1152,Ladino Songs of Love and Suffering,expression,entity,Q725,love's wounded,,0.3404255319148936,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q725,
QW1152,Ladino Songs of Love and Suffering,expression,entity,Q924,ofer ben-amots,,0.3404255319148936,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1152,Ladino Songs of Love and Suffering,expression,entity,__create__,Ladino Songs of Love and Suffering,,0.0,create,,
QW1152,Ladino Songs of Love and Suffering,expression,entity,__create__,Ladino Songs of Love and Suffering,,,,,
QW1158,Love's Wounded,expression,entity,__create__,Love's Wounded,,0.0,create,,
QW1158,Love's Wounded,expression,entity,__create__,Love's Wounded,,,,,
QW1163,Morena,expression,entity,Q891,morena,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q891,
QW1163,Morena,expression,entity,__create__,Morena,,0.0,create,,
QW1163,Morena,expression,entity,__create__,Morena,,,,,
QW1168,Mystical Procession,expression,entity,Q901,mystical procession,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q901,
QW1168,Mystical Procession,expression,entity,Q977,processional,,0.6451612903225806,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q977,
QW1168,Mystical Procession,expression,entity,__create__,Mystical Procession,,0.0,create,,
QW1168,Mystical Procession,expression,entity,__create__,Mystical Procession,,,,,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q921,"o bless the lord, my soul",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q921,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q1160,the day of rest,,0.5128205128205129,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.463768115942029,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q1158,the commandments,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q1159,the covenant,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q924,ofer ben-amots,,0.3783783783783784,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q925,"oh, what is man",,0.368421052631579,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q925,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q923,odessa trio,,0.3428571428571429,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q923,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q901,mystical procession,,0.2790697674418605,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q901,
QW1172,"O Bless the Lord, My Soul",expression,entity,Q922,ocho kandelikas,,0.25641025641025633,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q922,
QW1172,"O Bless the Lord, My Soul",expression,entity,__create__,"O Bless the Lord, My Soul",,0.0,create,,
QW1172,"O Bless the Lord, My Soul",expression,entity,__create__,"O Bless the Lord, My Soul",,,,,
QW1178,Prayers My Grandfather Wrote,expression,entity,Q972,prayers my grandfather wrote,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q972,
QW1178,Prayers My Grandfather Wrote,expression,entity,Q901,mystical procession,,0.3404255319148936,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q901,
QW1178,Prayers My Grandfather Wrote,expression,entity,__create__,Prayers My Grandfather Wrote,,0.0,create,,
QW1178,Prayers My Grandfather Wrote,expression,entity,__create__,Prayers My Grandfather Wrote,,,,,
QW1186,Psalm of the Distant Dove,expression,entity,Q989,psalm of the distant dove,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q989,
QW1186,Psalm of the Distant Dove,expression,entity,Q983,psalm 23,,0.7692307692307692,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q983,
QW1186,Psalm of the Distant Dove,expression,entity,Q979,psalm 117,,0.7142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q979,
QW1186,Psalm of the Distant Dove,expression,entity,Q980,psalm 126,,0.7142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q980,
QW1186,Psalm of the Distant Dove,expression,entity,Q981,psalm 137,,0.7142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q981,
QW1186,Psalm of the Distant Dove,expression,entity,Q982,psalm 148,,0.7142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q982,
QW1186,Psalm of the Distant Dove,expression,entity,Q1160,the day of rest,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW1186,Psalm of the Distant Dove,expression,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.45714285714285713,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW1186,Psalm of the Distant Dove,expression,entity,Q1158,the commandments,,0.4390243902439025,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW1186,Psalm of the Distant Dove,expression,entity,Q1159,the covenant,,0.4324324324324324,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW1186,Psalm of the Distant Dove,expression,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW1186,Psalm of the Distant Dove,expression,entity,Q924,ofer ben-amots,,0.31578947368421056,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1186,Psalm of the Distant Dove,expression,entity,__create__,Psalm of the Distant Dove,,0.0,create,,
QW1186,Psalm of the Distant Dove,expression,entity,__create__,Psalm of the Distant Dove,,,,,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1030,sacred service for sabbath eve,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1030,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1025,sabbath eve sacred service,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1025,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1026,sabbath eve service,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1026,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1028,sacred service,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1028,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1031,sacred service for the sabbath evening,,0.9285714285714286,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1031,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1027,sabbath evening service,,0.7894736842105263,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1027,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1029,sacred service (avodat hakodesh),,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1029,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q1368,Audio Storage Format,"A medium or digital encoding method used to record, store, and reproduce sound. Class for items of audio recordings distribution, format of music release.",0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1368,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q41,Liturgical-Service,"a fully composed sacred service for the Sabbath, Holy Day, or Festival.",0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q41,
QW1190,Sacred Service for Sabbath Eve,expression,entity,Q468,evening liturgies,,0.3404255319148936,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q468,
QW1190,Sacred Service for Sabbath Eve,expression,entity,__create__,Sacred Service for Sabbath Eve,,0.0,create,,
QW1190,Sacred Service for Sabbath Eve,expression,entity,__create__,Sacred Service for Sabbath Eve,,,,,
QW1195,Sephardi Kiddush,expression,entity,Q687,kiddush,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q687,
QW1195,Sephardi Kiddush,expression,entity,Q1043,sephardi kiddush,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1043,
QW1195,Sephardi Kiddush,expression,entity,Q688,kiddush (hugo chaim adler),,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q688,
QW1195,Sephardi Kiddush,expression,entity,Q689,kiddush (zavel zilberts),,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q689,
QW1195,Sephardi Kiddush,expression,entity,__create__,Sephardi Kiddush,,0.0,create,,
QW1195,Sephardi Kiddush,expression,entity,__create__,Sephardi Kiddush,,,,,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,Q1051,shabbat,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1051,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,Q1055,shabbat nusaḥ s'fard,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1055,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,Q1054,shabbat m'nuḥa,,0.75,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1054,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,Q1052,shabbat ba'aretz,,0.6470588235294117,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1052,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,Q1053,shabbat for today,,0.6111111111111112,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1053,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,__create__,Shabbat Nusaḥ S'fard,,0.0,create,,
QW1198,Shabbat Nusaḥ S'fard,expression,entity,__create__,Shabbat Nusaḥ S'fard,,,,,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1201,three original sephardi songs from the liturgy,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1201,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1200,three hebrew songs,,0.7586206896551724,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1200,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1043,sephardi kiddush,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1043,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1118,songs of the night,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1118,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1203,three psalms,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1203,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q497,from the forest of chimneys,,0.4657534246575342,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q497,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q498,from the world of my father,,0.4657534246575342,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q498,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1202,three poems by abraham joshua heschel,,0.45783132530120485,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1202,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.4175824175824176,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1159,the covenant,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q496,from jewish life,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q496,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,Q1199,three hassidic dances,,0.3846153846153846,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1199,
QW1203,Three Original Sephardi Songs from the Liturgy,expression,entity,__create__,Three Original Sephardi Songs from the Liturgy,,,,,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1200,three hebrew songs,,0.7586206896551724,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1200,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1118,songs of the night,,0.6153846153846154,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1118,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1203,three psalms,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1203,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1202,three poems by abraham joshua heschel,,0.5609756097560975,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1202,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1201,three original sephardi songs from the liturgy,,0.5054945054945055,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1201,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q1199,three hassidic dances,,0.45454545454545453,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1199,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,Q924,ofer ben-amots,,0.24137931034482762,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,__create__,Three Short Songs on Poems of Judah al-Ha'rizzi,,0.0,create,,
QW1208,Three Short Songs on Poems of Judah al-Ha'rizzi,expression,entity,__create__,Three Short Songs on Poems of Judah al-Ha'rizzi,,,,,
QW1212,Violin Concerto No. 2,expression,entity,Q1269,violin concerto no. 2,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1269,
QW1212,Violin Concerto No. 2,expression,entity,Q1268,violin concerto no. 1,,0.9523809523809524,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1268,
QW1212,Violin Concerto No. 2,expression,entity,Q375,concerto for cello,,0.6153846153846154,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q375,
QW1212,Violin Concerto No. 2,expression,entity,Q376,concerto for viola and orchestra,,0.6037735849056604,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q376,
QW1212,Violin Concerto No. 2,expression,entity,__create__,Violin Concerto No. 2,,0.0,create,,
QW1212,Violin Concerto No. 2,expression,entity,__create__,Violin Concerto No. 2,,,,,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q1026,sabbath eve service,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1026,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q174,a reform sabbath eve service:,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q174,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q1025,sabbath eve sacred service,,0.8518518518518519,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1025,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q1027,sabbath evening service,,0.7894736842105263,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1027,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q160,a brivele der mamen,,0.425531914893617,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q158,a bird over jerusalem,,0.40816326530612246,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q158,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q41,Liturgical-Service,"a fully composed sacred service for the Sabbath, Holy Day, or Festival.",0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q41,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q161,a carol for hanukka,,0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q468,evening liturgies,,0.35555555555555557,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q468,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q162,a foter tzu zayn zun,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW1219,A Reform Sabbath Eve Service:,expression,entity,Q159,a bisl libe un a bisl glik,,0.2553191489361703,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW1219,A Reform Sabbath Eve Service:,expression,entity,__create__,A Reform Sabbath Eve Service:,,0.0,create,,
QW1219,A Reform Sabbath Eve Service:,expression,entity,__create__,A Reform Sabbath Eve Service:,,,,,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q324,ben steinberg,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q324,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q973,prelude,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q973,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q975,prelude for organ (ben steinberg),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q975,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q935,organ prelude #6 (ernest bloch),,0.6779661016949151,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q935,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q936,organ preludes,,0.6222222222222222,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q936,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q934,organ postlude: “the lord of all” (samuel adler),,0.5405405405405406,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q934,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q974,prelude (recueillement) - larghetto,,0.4838709677419355,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q974,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q323,ben hecht (journalist),,0.43137254901960786,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q323,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q327,benjamin lees,,0.40909090909090906,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q327,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q1368,Audio Storage Format,"A medium or digital encoding method used to record, store, and reproduce sound. Class for items of audio recordings distribution, format of music release.",0.3921568627450981,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1368,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q325,ben zion shenker,,0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q325,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,Q326,benediction,,0.38095238095238093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q326,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,__create__,Prelude for Organ (Ben Steinberg),,0.0,create,,
QW1223,Prelude for Organ (Ben Steinberg),expression,entity,__create__,Prelude for Organ (Ben Steinberg),,,,,
QW1227,Organ Prelude #6 (Ernest Bloch),expression,entity,Q935,organ prelude #6 (ernest bloch),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q935,
QW1227,Organ Prelude #6 (Ernest Bloch),expression,entity,Q458,ernest bloch,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q458,
QW1227,Organ Prelude #6 (Ernest Bloch),expression,entity,Q973,prelude,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q973,
QW1227,Organ Prelude #6 (Ernest Bloch),expression,entity,Q975,prelude for organ (ben steinberg),,0.6779661016949151,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q975,
QW1227,Organ Prelude #6 (Ernest Bloch),expression,entity,Q936,organ preludes,,0.6190476190476191,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q936,
